0.329887, 0.205160,0.000000,0.000985,0.041631,0.000000
1.058283, 34.538555,0.000000,0.000000,0.000000,0.000000
1.672521, 34.565792,0.000000,0.000000,0.000000,0.000000
3.159821, 36.789795,0.000000,0.000000,0.000000,0.000000
2.669206, 34.566505,0.000000,0.000000,0.000000,0.000000
4.624375, 39.299557,0.000000,0.000000,0.000000,0.000000
4.788564, 36.157566,0.000000,0.000000,0.000000,0.000000
6.909091, 35.461174,0.000000,0.000000,0.000000,0.000000
7.054596, 37.115017,0.000000,0.000000,0.000000,0.000000
8.635824, 35.720043,0.000000,0.000000,0.000000,0.000000
9.183917, 34.727036,0.000000,0.000000,0.000000,0.000000
10.140648, 36.431534,0.000000,0.000000,0.000000,0.000000
11.154487, 37.507626,0.000000,0.000000,0.000000,0.000000
12.116627, 34.849674,0.000000,0.000000,0.000000,0.000000
14.356591, 32.721821,0.000000,0.000000,0.000000,0.000000
14.431725, 32.937202,0.000000,0.000000,0.000000,0.000000
15.520738, 34.406761,0.000000,0.000000,0.000000,0.000000
16.618074, 35.918610,0.000000,0.000000,0.000000,0.000000
17.049276, 30.808907,0.000000,0.000000,0.000000,0.000000
18.573532, 31.832806,0.000000,0.000000,0.000000,0.000000
20.141766, 30.734333,0.000000,0.000000,0.000000,0.000000
19.731918, 32.382576,0.000000,0.000000,0.000000,0.000000
22.619469, 33.720112,0.000000,0.000000,0.000000,0.000000
22.449890, 29.290834,0.000000,0.000000,0.000000,0.000000
22.706211, 31.153913,0.000000,0.000000,0.000000,0.000000
24.802719, 29.895298,0.000000,0.000000,0.000000,0.000000
26.151388, 27.895376,0.000000,0.000000,0.000000,0.000000
26.621031, 27.952618,0.000000,0.000000,0.000000,0.000000
27.558218, 29.899538,0.000000,0.000000,0.000000,0.000000
27.996881, 27.684349,0.000000,0.000000,0.000000,0.000000
29.140379, 28.651384,0.000000,0.000000,0.000000,0.000000
31.172163, 31.462873,0.000000,0.000000,0.000000,0.000000
31.224520, 27.709179,0.000000,0.000000,0.000000,0.000000
32.085442, 31.726488,0.000000,0.000000,0.000000,0.000000
33.494949, 27.503542,0.000000,0.000000,0.000000,0.000000
34.827347, 27.255100,0.000000,0.000000,0.000000,0.000000
34.890659, 22.555914,0.000000,0.000000,0.000000,0.000000
36.181667, 26.368282,0.000000,0.000000,0.000000,0.000000
37.351120, 24.273226,0.000000,0.000000,0.000000,0.000000
38.666393, 25.689634,0.000000,0.000000,0.000000,0.000000
39.319672, 28.467173,0.000000,0.000000,0.000000,0.000000
40.888245, 23.320021,0.000000,0.000000,0.000000,0.000000
41.779724, 24.869894,0.000000,0.000000,0.000000,0.000000
42.286339, 25.499565,0.000000,0.000000,0.000000,0.000000
42.660843, 26.668238,0.000000,0.000000,0.000000,0.000000
43.476879, 25.402195,0.000000,0.000000,0.000000,0.000000
45.355034, 25.559263,0.000000,0.000000,0.000000,0.000000
46.560516, 27.349867,0.000000,0.000000,0.000000,0.000000
47.342052, 25.442114,0.000000,0.000000,0.000000,0.000000
48.169975, 25.207762,0.000000,0.000000,0.000000,0.000000
49.503765, 25.190779,0.000000,0.000000,0.000000,0.000000
50.386913, 25.106466,0.000000,0.000000,0.000000,0.000000
51.178364, 24.280991,0.000000,0.000000,0.000000,0.000000
51.730145, 26.206951,0.000000,0.000000,0.000000,0.000000
53.038624, 25.111761,0.000000,0.000000,0.000000,0.000000
54.450302, 23.241308,0.000000,0.000000,0.000000,0.000000
55.674664, 23.691095,0.000000,0.000000,0.000000,0.000000
56.673569, 22.343760,0.000000,0.000000,0.000000,0.000000
57.570915, 23.056015,0.000000,0.000000,0.000000,0.000000
58.064449, 21.773727,0.000000,0.000000,0.000000,0.000000
59.195351, 23.446396,0.000000,0.000000,0.000000,0.000000
60.723785, 21.860172,0.000000,0.000000,0.000000,0.000000
61.403255, 21.128036,0.000000,0.000000,0.000000,0.000000
61.789471, 22.441029,0.000000,0.000000,0.000000,0.000000
64.095459, 21.963114,0.000000,0.000000,0.000000,0.000000
64.634567, 22.962744,0.000000,0.000000,0.000000,0.000000
65.194809, 24.719833,0.000000,0.000000,0.000000,0.000000
67.345795, 20.899805,0.000000,0.000000,0.000000,0.000000
67.574974, 22.724298,0.000000,0.000000,0.000000,0.000000
68.790306, 20.626722,0.000000,0.000000,0.000000,0.000000
69.556244, 24.073830,0.000000,0.000000,0.000000,0.000000
69.620651, 23.294325,0.000000,0.000000,0.000000,0.000000
71.500092, 20.465046,0.000000,0.000000,0.000000,0.000000
73.642242, 21.280180,0.000000,0.000000,0.000000,0.000000
73.489685, 22.881638,0.000000,0.000000,0.000000,0.000000
73.911346, 22.951216,0.000000,0.000000,0.000000,0.000000
76.674927, 22.122503,0.000000,0.000000,0.000000,0.000000
77.151871, 24.104631,0.000000,0.000000,0.000000,0.000000
77.160187, 24.148190,0.000000,0.000000,0.000000,0.000000
78.728218, 19.117538,0.000000,0.000000,0.000000,0.000000
78.319122, 22.754950,0.000000,0.000000,0.000000,0.000000
81.027504, 20.651218,0.000000,0.000000,0.000000,0.000000
81.149368, 21.897623,0.000000,0.000000,0.000000,0.000000
81.932404, 18.294724,0.000000,0.000000,0.000000,0.000000
83.391937, 21.299437,0.000000,0.000000,0.000000,0.000000
84.919144, 19.955191,0.000000,0.000000,0.000000,0.000000
85.764519, 21.482092,0.000000,0.000000,0.000000,0.000000
86.967148, 23.081177,0.000000,0.000000,0.000000,0.000000
86.903816, 16.939276,0.000000,0.000000,0.000000,0.000000
89.040741, 22.248766,0.000000,0.000000,0.000000,0.000000
89.868790, 22.442715,0.000000,0.000000,0.000000,0.000000
90.168648, 20.858263,0.000000,0.000000,0.000000,0.000000
92.563454, 18.883402,0.000000,0.000000,0.000000,0.000000
92.114075, 18.485888,0.000000,0.000000,0.000000,0.000000
93.442741, 18.805716,0.000000,0.000000,0.000000,0.000000
94.084068, 21.602085,0.000000,0.000000,0.000000,0.000000
95.542870, 20.149313,0.000000,0.000000,0.000000,0.000000
96.457085, 17.971806,0.000000,0.000000,0.000000,0.000000
97.619827, 19.170233,0.000000,0.000000,0.000000,0.000000
98.485962, 17.734755,0.000000,0.000000,0.000000,0.000000
100.231140, 22.164322,0.000000,0.000000,0.000000,0.000000
101.080826, 18.942575,0.000000,0.000000,0.000000,0.000000
101.867226, 18.040514,0.000000,0.000000,0.000000,0.000000
102.994110, 17.378134,0.000000,0.000000,0.000000,0.000000
103.616959, 19.653229,0.000000,0.000000,0.000000,0.000000
105.086662, 22.703949,0.000000,0.000000,0.000000,0.000000
105.161636, 20.262106,0.000000,0.000000,0.000000,0.000000
107.556412, 16.523708,0.000000,0.000000,0.000000,0.000000
108.433800, 20.874895,0.000000,0.000000,0.000000,0.000000
109.039337, 20.622921,0.000000,0.000000,0.000000,0.000000
109.561172, 21.812721,0.000000,0.000000,0.000000,0.000000
110.819839, 20.251827,0.000000,0.000000,0.000000,0.000000
111.227524, 19.290491,0.000000,0.000000,0.000000,0.000000
112.293549, 19.155106,0.000000,0.000000,0.000000,0.000000
113.319733, 19.548761,0.000000,0.000000,0.000000,0.000000
113.689049, 20.094807,0.000000,0.000000,0.000000,0.000000
115.250618, 18.673035,0.000000,0.000000,0.000000,0.000000
116.155685, 17.899834,0.000000,0.000000,0.000000,0.000000
117.214622, 19.904104,0.000000,0.000000,0.000000,0.000000
117.991196, 18.462601,0.000000,0.000000,0.000000,0.000000
118.830101, 17.105356,0.000000,0.000000,0.000000,0.000000
119.789719, 17.640089,0.000000,0.000000,0.000000,0.000000
